product_id,label,confidence,form_factor,taxonomy_device_evidence,taxonomy_accessory_evidence,title_device_evidence,title_accessory_evidence,conflict,reason,title,store,leaf_categories,l3_categories,rating_number,gold_label,gold_form_factor,reviewer_note
B002UI2DSW,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,BlackBerry Noise Isolating Handsfree Stereo Headset Earphones for Alltel BlackBerry Tour 9630,BlackBerry,Headphones & Earbuds,Headphones & Earbuds,2,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题含耳塞/耳机式耳戴设备词，未出现相冲突的头戴形态描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B082261JRD,DEVICE,0.98,EARBUD_INEAR,2,0,0,0,0,taxonomy_device=2,"MightySkins Carbon Fiber Skin for Apple Airpods Pro - Black Diamond Plate | Textured Carbon Fiber Finish | Easy to Apply, Remove, and Change Styles | Made in The USA (CF-APAIPOPR-Black Diamond Plate)",MIGHTY SKINS,Earbud Headphones,Headphones & Earbuds,12,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 DEVICE，本次以商品主体语义和类目复核后更正。
B07T9JL5Y1,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"CTYBB for Airpod Case,Silicone Airpods Case Cover with Fur Ball Keychain Compatible with Apple Airpods 2/1 (Front LED Visible) Red",CTYBB,Cases,Cases,24856,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B0BWRQZKDZ,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"Compatible for AirPods Pro Charging Case Replacement, Compatible for Wireless AirPods Pro Charger Case with Bluetooth Pairing Sync Button",Vape Accessories,Cases,Cases,35,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B0C23S2B6P,DEVICE,0.955,EARBUD_INEAR,2,0,2,1,1,taxonomy_device=2;title_device=2;title_accessory=1;conflict,Bluetooth Headphones Wireless Earbuds 4 Mics Clear Call with Wireless Charging Case LED Power Display Lightweight Stereo Earphones in Ear Buds 32H Playtime for iPhone Android iOS Cell Phones TV Sport,Votlik,Earbud Headphones,Headphones & Earbuds,27,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B004QIWY60,AMBIGUOUS,0.6,NOT_APPLICABLE,0,0,1,0,0,title_device=1,Aliph Jawbone ICON the ACE Series Bluetooth Headset [Bulk Packaged],Jawbone,Headphones & Earbuds,Headphones & Earbuds,22,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题语义为手机用单耳/免提蓝牙耳机或有线耳麦。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B07MC75BD4,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"Airpods Case, Music tracker Protective Thicken Airpods Cover Soft Silicone Chargeable Headphone Case with Anti-Lost Carabiner for Apple Airpods 1&2 Charging Case (Khaki)",Music tracker,Cases,Cases,20856,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B001CR82LO,DEVICE,0.995,EARBUD_INEAR,2,0,1,0,0,taxonomy_device=2;title_device=1,Jabra BT4010 Bluetooth Headset,Jabra,Earbud Headphones,Headphones & Earbuds,8,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：细分类目为 Earbud Headphones。
B07JFW2X3W,ACCESSORY,0.94,NOT_APPLICABLE,0,2,1,0,1,taxonomy_accessory=2;title_device=1;conflict,Solo2 Headband Replacement Top Headband Repair Parts Compatible for Beats Solo 3.0 Wireless Solo 2.0 Wireless Over-Ear Headphones (Black),Learsoon,Earpads,Earpads,5,ACCESSORY,NOT_APPLICABLE,标题主体是替换件、线缆/收纳件、蓝牙接收件、头盔扬声器套件或手机外接听筒，并非完整耳机；判为 ACCESSORY。
B08BY81C41,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"AirPods Pro Case, Full-Body Rugged Protective Cover, Resilient Shock Absorption Design, Durable Smooth Skin Case with Keychain for AirPod Pro 2019 - Military Green",amBand,Cases,Cases,15660,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B08Y8XQK3B,ACCESSORY,0.995,NOT_APPLICABLE,0,2,1,3,1,taxonomy_accessory=2;title_device=1;title_accessory=3;conflict,Kourpar Headband Canopy Cover for AirPods Max Top Pad Sleeve Ear Cushion Protective Cover Compatible with Apple Over-Ear Headphone Earpads Accessory Protector Frame Wrapped Skin Soft Silicone Green,Kourpar,Earpads,Earpads,2,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳垫/耳罩，不是可独立使用的完整耳机；细分类目 Earpads 与此一致；判为 ACCESSORY。
B01L72MR3M,ACCESSORY,0.98,NOT_APPLICABLE,0,2,0,0,0,taxonomy_accessory=2,Ownsig Silicone Cosmetic Bag Jelly Color Can Used For Cellphone Coin Purses Bag Small Size Have Cute Shape Pink,Runahaa,Adapters,Adapters,4,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；细分类目 Adapters 与此一致；判为 ACCESSORY。
B077HZQKLJ,DEVICE,0.98,OVER_EAR,2,0,0,0,0,taxonomy_device=2,SteeNF Wired Stereo Deep Bass Wired Headphones Fashion for Kids or Adults (Black),BBDGO,Over-Ear Headphones,Headphones & Earbuds,5,DEVICE,OVER_EAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Over-Ear Headphones；判为 DEVICE；形态依据：细分类目为 Over-Ear Headphones。
B00ERLB5Z2,ACCESSORY,0.98,NOT_APPLICABLE,0,2,0,0,0,taxonomy_accessory=2,Goodies Replacement Grey rubber cushion pad parts for Dr. Dre Solo HD Headphones,Goodies,Earpads,Earpads,11,ACCESSORY,NOT_APPLICABLE,标题主体是替换件、线缆/收纳件、蓝牙接收件、头盔扬声器套件或手机外接听筒，并非完整耳机；判为 ACCESSORY。
B0BQ36R2BG,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"Valkit Compatible Airpods Pro 2 Case Clear with Lock, Shockproof AirPods Pro 2nd/1st Generation Case Soft Transparent Protective Cover with Lanyard iPods Pro 2 Skin for Airpods Pro 2nd/1st Gen",valkit,Cases,Cases,2,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B00L1SC9XQ,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,"Decibullz - Custom Molded Earphone Adapters (100-PNK, Pink)",Decibullz,Headphones & Earbuds,Headphones & Earbuds,385,ACCESSORY,NOT_APPLICABLE,标题明确为耳机配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B07TZHNN92,DEVICE,0.995,EARBUD_INEAR,2,0,2,0,0,taxonomy_device=2;title_device=2,"Xiaomi TWSEJ04LS Redmi Airdots Earphones, Bluetooth, Sweatproof, True Wireless Earbuds, Global Version - Black, Small",Xiaomi,Earbud Headphones,Headphones & Earbuds,16203,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B08QTLXPQN,DEVICE,0.955,EARBUD_INEAR,2,0,2,1,1,taxonomy_device=2;title_device=2;title_accessory=1;conflict,Meizu POP 2S True Wireless Earbuds Bluetooth 5.0 in-Ear Sports Earphone Headphones Touch Control with Wireless Charging Case,Meizu,Earbud Headphones,Headphones & Earbuds,35,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B07GJBF112,ACCESSORY,0.98,NOT_APPLICABLE,0,2,0,0,0,taxonomy_accessory=2,"iPhone X 8 7 Headphones Jack Adapter, Jiaygan 2-1 Audio and Charger Headphone Jack Aux Adapter Connector Support iOS 11 iOS12",NiceFuse,Adapters,Adapters,1,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；细分类目 Adapters 与此一致；判为 ACCESSORY。
B09Z9HKKVG,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,1,1,1,taxonomy_device=2;title_device=1;title_accessory=1;conflict,"Wireless Earbuds, Mini Bluetooth 5.0 Earphones with Charging Case,IPX5 Waterproof, in-Ear Built-in Mic Headset Deep Bass Stereo for Sport Running 30",Xuujovr,Earbud Headphones,Headphones & Earbuds,2,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B004PLVROS,ACCESSORY,0.98,NOT_APPLICABLE,0,2,0,0,0,taxonomy_accessory=2,"Deerma Headphone Jack Adapter, 3.5 Mm dongle Earphone",Deerma,Adapters,Adapters,25,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；细分类目 Adapters 与此一致；判为 ACCESSORY。
B00MSSDV5I,AMBIGUOUS,0.6,NOT_APPLICABLE,1,0,0,1,1,taxonomy_device=1;title_accessory=1;conflict,6.35/3.5mm to 22.5mm Replacement Cable for B&W Bowers & Wilkins P3 Headphones 1.5m,P3-2,"Headphones, Earbuds & Accessories",,17,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B07Y8QNV3Z,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,0,1,1,taxonomy_device=2;title_accessory=1;conflict,"Wireless Headset Sports Compatible with Motorola Moto Z4, Earphones Hands-Free Mic Neckband Headphones Earbuds Hi-Fi Sound for Moto Z4 Phone Model",NISMobile,Earbud Headphones,Headphones & Earbuds,5,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B08GPKN6VD,AMBIGUOUS,0.6,NOT_APPLICABLE,0,0,0,1,0,title_accessory=1,Sonim - Klein 3.5mm Adapter for XP5s and XP8 (Packaged),Sonim,Headphones & Earbuds,Headphones & Earbuds,18,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B094QWP6LD,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,1,1,1,taxonomy_device=2;title_device=1;title_accessory=1;conflict,"OKYUK IP68 Waterproof Earbuds for Swimming Shower Bath Driving Sauna, Bluetooth 5.0 Wireless Earbuds with Wireless Charging Case, Premium Deep Bass Earphones in Ear Headset Built-in Mic for Sport/Gym",OKYUK,Earbud Headphones,Headphones & Earbuds,70,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B008B9901W,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Hype Comfort Plus Earbud Stereo Headphones w/3.5mm Jack (Green),Hype,Headphones & Earbuds,Headphones & Earbuds,7,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B08YY63JS1,DEVICE,0.985,EARBUD_INEAR,2,0,3,1,1,taxonomy_device=2;title_device=3;title_accessory=1;conflict,"COWON Gala - Hybrid Active Noise Cancelling Bluetooth 5.2, True Wireless Earbuds with Wireless Charging Case, IPX4, One-Touch Change Mode, Built in 3 Microphones, Auto Pairing (Red Black)",COWON,Earbud Headphones,Headphones & Earbuds,18,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B09Q3D2WS2,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,1,1,1,taxonomy_device=2;title_device=1;title_accessory=1;conflict,"QCY T17 Ear Buds Wireless Bluetooth Earbuds with Charging Case Waterproof Stereo Headphones in Ear Built in Mic Headset Touch Control Premium Sound for iPhone Android, Black",QCY,Earbud Headphones,Headphones & Earbuds,1996,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B07N653J42,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,1,1,1,taxonomy_device=2;title_device=1;title_accessory=1;conflict,RevoNext Ear Monitors Musicians Colourful Noise Cancelling Earbuds RX8S IEM Earphones Dynamic Triple Driver with a Silicone Storage Case Sport Earphones Running Earbuds,RevoNext,Earbud Headphones,Headphones & Earbuds,43,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0BSGWJ6MX,DEVICE,0.98,EARBUD_INEAR,2,0,0,0,0,taxonomy_device=2,"Wireless Ear Clip Bone Conduction Headphones, 2023 Upgrade Open Ear Headphones Wireless Bluetooth, Bone Conduction Headphones Bluetooth Earphones for Running, Sports, Cycling (Khaki power display)",BNGXR,Earbud Headphones,Headphones & Earbuds,374,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B0B6Z5LXT4,ACCESSORY,0.995,NOT_APPLICABLE,0,2,1,2,1,taxonomy_accessory=2;title_device=1;title_accessory=2;conflict,"Memory Foam Replacement Premium Ear Tips for Apple Airpods Pro Wireless Earbuds, Ultra-Comfort, Noise Reduction, Anti-Slip Eartips, Fit in The Charging Case, Easy Install, 3-Paris Mixed Sizes",FRAMONICS,Earpads,Earpads,835,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳垫/耳罩，不是可独立使用的完整耳机；细分类目 Earpads 与此一致；判为 ACCESSORY。
B0BTVNDPQ2,DEVICE,0.955,EARBUD_INEAR,2,0,2,1,1,taxonomy_device=2;title_device=2;title_accessory=1;conflict,"Purada Waterproof Bluetooth 5.3 True Wireless Earbuds, Touch Control,30H Cyclic Playtime TWS Headphones with Charging Case and mic, in-Ear Stereo",Purada,Earbud Headphones,Headphones & Earbuds,193,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B07N4LZVMB,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,1,1,1,taxonomy_device=2;title_device=1;title_accessory=1;conflict,AMORNO Wireless Earbuds Replacement Charging case (Gold),AMORNO,Earbud Headphones,Headphones & Earbuds,34,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B004M8SAJ4,DEVICE,0.98,EARBUD_INEAR,2,0,0,0,0,taxonomy_device=2,"JVC HAFX1X Headphone Xtreme-Xplosivs, Black, Red",JVC,Earbud Headphones,Headphones & Earbuds,11910,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：细分类目为 Earbud Headphones。
B095J3HLGN,DEVICE,0.995,ON_EAR,2,0,1,0,0,taxonomy_device=2;title_device=1,JBL Tune 510BT: Wireless On-Ear Headphones with Purebass Sound - Black,JBL,On-Ear Headphones,Headphones & Earbuds,32038,DEVICE,ON_EAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 On-Ear Headphones；判为 DEVICE；形态依据：标题明确为 on-ear/supra-aural，或该形态是最先出现的主体描述。
B01GDVT3BG,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Stereo Music Headphones Ear Clip For LG G3 D858 H778 AKA G Flex 2 with Mic & Remote Control Microphone Wired Earpods Ear Hooks,Generic,Headphones & Earbuds,Headphones & Earbuds,2,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0B17CZHN4,DEVICE,0.995,EARBUD_INEAR,2,0,1,0,0,taxonomy_device=2;title_device=1,Wired Earbuds Noise Isolating In-Ear Headphones Earphones with Mic Volume Control 3.5mm Plug for Sports Workout Compatible with Cell Phones Android Samsung Galaxy Moto Tablets Laptops Computer (White),Tangostu,Earbud Headphones,Headphones & Earbuds,209,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B009IKCHYU,DEVICE,0.995,EARBUD_INEAR,2,0,2,0,0,taxonomy_device=2;title_device=2,JBL J22i High-Performance In-Ear Headphones with Microphone - White,JBL,Earbud Headphones,Headphones & Earbuds,147,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
